language_primary,estc_id,gatherings.original,width.original,height.original,obl.original,gatherings,width,height,obl,area,original,publication_year_from,publication_year_till,publication_year,publication_decade,publication_century,uncertain,circa,range,price,prices_found,Pound,Shilling,Pence,total_price,year,Commodity,Market,variety,currancy,volume,C.currancy,C.volume,value,notes,source,total_price_in_silver,freq,annual,is_periodical,short_title,work_id,publication_place,publication_country,false_imprint,org_260_a,org_260_a_square_brackets,org_752_a,org_752_b,org_752_d,longitude,latitude,geo_id,pagecount.multiplier,pagecount.squarebracket,pagecount.plate,pagecount.arabic,pagecount.roman,pagecount.sheet,pagecount,volnumber,volcount,parts,pagecount_from,pagecount.orig,singlevol,multivol,issue,document.items,paper,document_type
English,N771,2fo,NA,NA,FALSE,2fo,30,45,0,1350,[1713?],1713,NA,1713,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The em..ss....ss's sp..ch to the Fr..ch K..g,X-the em..ss....ss's sp..ch to the fr..ch k..g,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,6,6,NA,1,NA,original,6,TRUE,FALSE,FALSE,1,703.125,Pamphlet
English,N7768,8vo,NA,NA,FALSE,8vo,13,19,0,247,1713.,1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Incognita: or, Love and duty reconcil'd",15764-incognita or love and duty reconciled,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,11,0,101,0,0,112,NA,1,NA,original,112,TRUE,FALSE,FALSE,1,2401.38888888889,In-between
English,T215089,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1705?],1705,NA,1705,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,To the Most Honourable House of Lords,146598-to most honourable house of lords your petitioner humbly sheweth that whereas your petitioner myles davies native of trerabbat in county of flint,London,England,FALSE,"[London?,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T64970,8vo,NA,NA,FALSE,8vo,13,19,0,247,M.DCC.XX. [1720],1720,1720,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A defence of praying before sermon,89468-a defence of praying before sermon as directed by lvth canon,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,68,0,0,72,NA,1,NA,original,72,TRUE,FALSE,FALSE,1,1543.75,In-between
English,T65383,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1711],1711,NA,1711,1710,1700,FALSE,FALSE,FALSE,Price from imprint: Price 3d,3d,0,0,3,3,1711,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),1.391975805,NA,NA,FALSE,An essay upon education,X-an essay upon education,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,23,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,T56995,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1713],1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,Price from imprint: Price 3d,3d,0,0,3,3,1713,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),1.391975805,NA,NA,FALSE,Union and no union,75479-union and no union being enquiry into grievances of scots,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,24,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,N1198,8vo,NA,NA,FALSE,8vo,13,19,0,247,1713.,1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The ancient and present state of Portugal,15378-ancient and present state of portugal,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,13,2,317,0,0,332,NA,1,NA,original,332,TRUE,FALSE,FALSE,1,7118.40277777778,Book
English,T30710,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCXIII. [1713],1713,1713,1713,1710,1700,FALSE,FALSE,FALSE,Price from imprint: Price 3d,3d,0,0,3,3,1713,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),1.391975805,NA,NA,FALSE,Christ's favour to little children,84050-christs favour to little children opend and improvd in sermon preachd at publick baptizing of child in london march 6,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,32,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,686.111111111111,Pamphlet
English,N48874,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1704.,1704,NA,1704,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The family-physician,21544-family-physician and house-apothecary containing i,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,24,0,172,0,0,196,NA,1,NA,original,196,TRUE,FALSE,FALSE,1,4040.79861111111,Book
English,N40436,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1720?],1720,NA,1720,1720,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The loyal churchman's health,X-the loyal churchman's health,London,England,FALSE,"[London?,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T22031,8vo,NA,NA,FALSE,8vo,13,19,0,247,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,Price from imprint: Price 6d,6d,0,0,6,6,1720,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),2.78395161,NA,NA,FALSE,An answer to several queries relating to the proposal for payment of the publick debts,42168-an answer to several queries relating to proposal for payment of publick debts for relief of south-sea company and for easing nation of land and malt-taxes by sir humphrey mackworth,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,13,0,35,0,0,48,NA,1,NA,original,48,TRUE,FALSE,FALSE,1,1029.16666666667,In-between
English,N68563,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1715?],1715,NA,1715,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The case of the Right Honourable John Lord Bellew,166857-case of right honourable john lord bellew,Dublin,Ireland,FALSE,"[Dublin?,",TRUE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,4,0,0,0,0,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
English,T25895,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1710],1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A copy of a clause,160633-bills 1710-02-23,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T25070,1to,NA,NA,FALSE,2fo,30,45,0,1350,1702],1702,NA,1702,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Richard Hyndmarsh, and Margaret his wife appellants. From a decree, ... in the Court of Exchequer-Chamber. Mary Everard the mother, and Mary the daughter. Respondents. The appellants case",166533-richard hyndmarsh and margaret his wife appellants from decree in court of exchequer-chamber mary everard mother and mary daughter respondents appellants case,London,England,FALSE,"[London?,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T90363,4to,NA,NA,FALSE,4to,22,28,0,616,M.DCC.XII. [1712],1712,1712,1712,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The Holy Bible, containing the Old and New Testaments","X-the holy bible, containing the old and new testaments",Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
English,N618,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1706.,1706,NA,1706,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An elegy on the death of James, Duke of Berwick","X-an elegy on the death of james, duke of berwick",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,N67730,NA,NA,NA,FALSE,NA,NA,NA,0,NA,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The Christian sacrifice,1461-christian sacrifice treatise shewing necessity end and manner of receiving holy communion together with suitable prayers and meditations for every month in year and principal festivals in memory of our blessed saviour,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,25,2,477,0,0,504,NA,NA,NA,original,504,FALSE,FALSE,FALSE,NA,NA,Book
English,T167866,8vo,NA,NA,FALSE,8vo,13,19,0,247,"Printed in the year, 1706.",1706,NA,1706,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Two proposals becoming England at this juncture to undertake,68419-two proposals becoming england at this juncture to undertake one for securing collony in west-indies as her majestys propriety now to be enterd upon or for ever lost,London,England,FALSE,[London? :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,8,2,0,12,NA,1,NA,original,12,TRUE,FALSE,FALSE,1,257.291666666667,Pamphlet
English,R234001,2fo,NA,NA,FALSE,2fo,30,45,0,1350,[1700?]],1700,NA,1700,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A (second) letter to a member of Parliament, concerning the common notion, that raising our money will increase it and keep it in England, &c","X-a (second) letter to a member of parliament, concerning the common notion, that raising our money will increase it and",London,England,FALSE,[[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,4,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
English,T75206,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCXIII. [1713],1713,1713,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Remarks upon a late Discourse of free-thinking,1345-remarks upon discourse of free thinking in letter to n,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,85,0,0,86,NA,1,NA,original,86,TRUE,FALSE,FALSE,1,1843.92361111111,In-between
English,T183422,8vo,NA,NA,FALSE,8vo,13,19,0,247,1716.,1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An essay upon false vertue. By Sir Richard Blackmore Kt. M.D. and Fellow of the College of Physicians in London,8020-essays upon several subjects by sir richard blackmore kt,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,36,36,NA,1,NA,original,36,TRUE,FALSE,FALSE,1,771.875,In-between
English,T28722,8vo,NA,NA,FALSE,8vo,13,19,0,247,1717],1717,NA,1717,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A catalogue of the libraries of the Reverend Mr. Kirke, of Chester, and a councellor of Grays-Inn, deceas'd. ... to be sold ... at Tho. Corbet's warehouse ... on Thursday the 31st of October, 1717, .",71058-a catalogue of libraries of reverend mr kirke of chester and councellor of grays-inn deceasd to be sold at tho corbets warehouse on thursday 31st of october 1717,London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,36,36,NA,1,NA,original,36,TRUE,FALSE,FALSE,1,771.875,In-between
English,T185263,8vo,NA,NA,FALSE,8vo,13,19,0,247,1716.,1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Do as you would be done by: or, an advocate for the oppress'd","X-do as you would be done by: or, an advocate for the oppress'd",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,3,0,32,3,0,38,NA,1,NA,original,38,TRUE,FALSE,FALSE,1,814.756944444444,In-between
English,T189374,8vo,NA,NA,FALSE,8vo,13,19,0,247,1707.,1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A caveat against Illegal high-church popish and false ways to eternal life,159596-a caveat against illegal high-church popish and false ways to eternal life in great measure abstracted from several sermons preachd in temple in time of queen elizabeth by mr,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,5,0,35,0,0,40,NA,1,NA,original,40,TRUE,FALSE,FALSE,1,857.638888888889,In-between
English,T227239,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1704.,1704,NA,1704,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The danger of separation,X-the danger of separation,Dublin,Ireland,FALSE,[Dublin?] :,TRUE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,N23078,8vo,NA,NA,FALSE,8vo,13,19,0,247,1710.,1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A sermon preach'd before the Honourable House of Commons, at St. Margaret's Westminster, on Wednesday, March 15. 1709/10",20411-a sermon preachd before right honourable house of peers on tuesday 29th of may 1711,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,16,16,NA,1,NA,original,16,TRUE,FALSE,FALSE,1,343.055555555556,Pamphlet
English,N60878,4to,NA,NA,FALSE,4to,22,28,0,616,1718.,1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An exact abridgment of all the publick printed Irish statutes,X-an exact abridgment of all the publick printed irish statutes,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,30,0,263,15,0,308,NA,1,NA,original,308,TRUE,FALSE,FALSE,1,16469.4444444444,Book
English,N504975,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1710.,1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Pietas Hallensis,1581-fussstapfen des noch lebenden gottes,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,52,8,0,60,NA,1,NA,original,60,TRUE,FALSE,FALSE,1,1236.97916666667,In-between
English,T117203,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1701],1701,NA,1701,1700,1700,FALSE,FALSE,FALSE,Price from imprint: Price 5s,5s,0,5,0,60,1701,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),27.8395161,NA,NA,FALSE,The compleat conveyancer,X-the compleat conveyancer,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,31,0,351,0,0,382,NA,1,NA,original,382,TRUE,FALSE,FALSE,1,8190.45138888889,Book
English,T60813,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1710],1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,Price from imprint: Price 6d,6d,0,0,6,6,1710,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),2.78395161,NA,NA,FALSE,The tipling philosophers,9152-tipling philosophers lyrick poem,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,40,0,0,48,NA,1,NA,original,48,TRUE,FALSE,FALSE,1,1029.16666666667,In-between
English,T100938,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCV. [1705],1705,1705,1705,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Sermons preach'd upon several occasions,23234-sermons preachd upon several occasions by george stanhope dd chaplain in ordinary to his majesty never before published,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,16,0,464,0,0,480,NA,1,NA,original,480,TRUE,FALSE,FALSE,1,10291.6666666667,Book
English,T119686,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCXIV. [1714],1714,1714,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A joyous and peaceable state of mind, the happy fruit and effect of afflictions",53510-a joyous and peaceable state of mind happy fruit and effect of afflictions in sermon preachd on sad occasion of death of her majesty queen anne of blessed memory in parish church of st,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,5,0,19,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,N16550,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1714?],1714,NA,1714,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The case of Sir Thomas Clarke, and John Boteler Esquire",17105-case of sir thomas clarke and john boteleruire and of inhabitants of town of hertford petitioners against charles caesar and richard goulstonuires sitting members,London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,3,0,0,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
English,T221916,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1717?],1717,NA,1717,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Boyle Moore Esq; Henry Edgeworth and Elizabeth his wife, and Frances Burridge widow, administrators of Roger Moore, Esq; deceas'd, and John Cary, Esq; appellants. Thomas Mattocks, Henry Bridges, Richard Healy, and Thomas Amory, Esqs; trustees for W. Sandes, and his wife. Respondents. The appellants case. .",22626-boyle moor henry edgworth and elizabeth his wife and francis burridge administrators of roger moor deceasd and john cary appellants thomas mattocks henry bridges and thomas amory surviving trustees of william sands and mary his wife respondents respondents case,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,4,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
English,T146311,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1715],1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An almanack for the year of our blessed saviour's incarnation 1715,104181-an almanack for year of our blessed saviours incarnation 1715 and from creation of world according to best of history 5664,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,48,0,0,0,0,48,NA,1,NA,original,48,TRUE,FALSE,FALSE,1,1029.16666666667,In-between
English,T1577,2fo,NA,NA,FALSE,2fo,30,45,0,1350,[1720?],1720,NA,1720,1720,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,To the worshipful Company of Frame-work-knitters,170271-to worshipful company of frame-work-knitters,London,England,FALSE,[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T261,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Religion and loyalty,129063-religion and loyalty sermon preachd at parish-church of st,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,31,0,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,686.111111111111,Pamphlet
English,R181013,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1700,1700,NA,1700,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An essay on additional figures,55000-an essay on additional figures and marks of cadency shewing ancient and modern practice of differencing descendents in this and other nations,Edinburgh,Scotland,FALSE,Edinburgh,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
English,N61442,8vo,NA,NA,FALSE,8vo,13,19,0,247,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The quakers pedegree [sic] trac'd,22128-quakers pedigree tracd or some brief observations on their agreement with church of rome both in their principles and practices,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,16,0,276,0,0,292,NA,1,NA,original,292,TRUE,FALSE,FALSE,1,6260.76388888889,Book
English,T220729,1to,NA,NA,FALSE,2fo,30,45,0,1350,1711.,1711,NA,1711,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,By Lords Justices General and General Governors of Ireland: a proclamation,4-proclamations,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T125143,4to,NA,NA,FALSE,4to,22,28,0,616,Printed in the Year 1701.,1701,NA,1701,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The election. A poem,X-the election. a poem,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,15,0,0,16,NA,1,NA,original,16,TRUE,FALSE,FALSE,1,855.555555555556,Pamphlet
English,N22656,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1701.,1701,NA,1701,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A short defence of the last Parliament with a word of advice to all electors for the ensuing,6753-a short history of last parliament,London,England,TRUE,"Geneva [i.e. London?],",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T166577,8vo,NA,NA,FALSE,8vo,13,19,0,247,1716.,1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The happiness of a nation, or people",41793-happiness of nation or people in sermon preached at christs-church dublin before government and house of lords may 29th,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,24,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
